"Start","Duration","Grid X","Grid Y","Grid Z","Block X","Block Y","Block Z","Registers Per Thread","Static SMem","Dynamic SMem","Size","Throughput","Device","Context","Stream","Name"
ms,us,,,,,,,,B,KB,KB,GB/s,,,,
318.807261,471.012000,450,1,1,512,1,1,20,0,0.000000,,,"GeForce GT 630 (0)","1","7","srad2(float, int, int, long, int*, int*, int*, int*, float*, float*, float*, float*, float*, float*) [375]"
319.282306,198.465000,450,1,1,512,1,1,10,0,0.000000,,,"GeForce GT 630 (0)","1","7","prepare(long, float*, float*, float*) [382]"
319.484931,332.419000,450,1,1,512,1,1,20,4.096000e+03,0.000000,,,"GeForce GT 630 (0)","1","7","reduce(long, int, int, float*, float*) [391]"
319.819750,39.297000,1,1,1,512,1,1,20,4.096000e+03,0.000000,,,"GeForce GT 630 (0)","1","7","reduce(long, int, int, float*, float*) [401]"
319.862599,1.856000,,,,,,,,,,3.906250e-03,2.007161e-03,"GeForce GT 630 (0)","1","7","[CUDA memcpy DtoH]"
319.884359,1.824000,,,,,,,,,,3.906250e-03,2.042374e-03,"GeForce GT 630 (0)","1","7","[CUDA memcpy DtoH]"
320.016232,648.422000,450,1,1,512,1,1,22,0,0.000000,,,"GeForce GT 630 (0)","1","7","srad(float, int, int, long, int*, int*, int*, int*, float*, float*, float*, float*, float, float*, float*) [424]"
320.667598,525.860000,450,1,1,512,1,1,20,0,0.000000,,,"GeForce GT 630 (0)","1","7","srad2(float, int, int, long, int*, int*, int*, int*, float*, float*, float*, float*, float*, float*) [441]"
321.197010,217.922000,450,1,1,512,1,1,10,0,0.000000,,,"GeForce GT 630 (0)","1","7","prepare(long, float*, float*, float*) [448]"
321.418772,331.971000,450,1,1,512,1,1,20,4.096000e+03,0.000000,,,"GeForce GT 630 (0)","1","7","reduce(long, int, int, float*, float*) [457]"
321.753175,39.680000,1,1,1,512,1,1,20,4.096000e+03,0.000000,,,"GeForce GT 630 (0)","1","7","reduce(long, int, int, float*, float*) [467]"
321.796407,1.856000,,,,,,,,,,3.906250e-03,2.007161e-03,"GeForce GT 630 (0)","1","7","[CUDA memcpy DtoH]"
321.819352,1.856000,,,,,,,,,,3.906250e-03,2.007161e-03,"GeForce GT 630 (0)","1","7","[CUDA memcpy DtoH]"
321.858168,500.772000,450,1,1,512,1,1,22,0,0.000000,,,"GeForce GT 630 (0)","1","7","srad(float, int, int, long, int*, int*, int*, int*, float*, float*, float*, float*, float, float*, float*) [490]"
322.362108,514.437000,450,1,1,512,1,1,20,0,0.000000,,,"GeForce GT 630 (0)","1","7","srad2(float, int, int, long, int*, int*, int*, int*, float*, float*, float*, float*, float*, float*) [507]"
322.880481,220.802000,450,1,1,512,1,1,10,0,0.000000,,,"GeForce GT 630 (0)","1","7","prepare(long, float*, float*, float*) [514]"
323.104195,331.811000,450,1,1,512,1,1,20,4.096000e+03,0.000000,,,"GeForce GT 630 (0)","1","7","reduce(long, int, int, float*, float*) [523]"
323.438438,39.808000,1,1,1,512,1,1,20,4.096000e+03,0.000000,,,"GeForce GT 630 (0)","1","7","reduce(long, int, int, float*, float*) [533]"
323.481830,1.984000,,,,,,,,,,3.906250e-03,1.877666e-03,"GeForce GT 630 (0)","1","7","[CUDA memcpy DtoH]"
323.503334,1.856000,,,,,,,,,,3.906250e-03,2.007161e-03,"GeForce GT 630 (0)","1","7","[CUDA memcpy DtoH]"
323.541831,500.868000,450,1,1,512,1,1,22,0,0.000000,,,"GeForce GT 630 (0)","1","7","srad(float, int, int, long, int*, int*, int*, int*, float*, float*, float*, float*, float, float*, float*) [556]"
324.046859,510.052000,450,1,1,512,1,1,20,0,0.000000,,,"GeForce GT 630 (0)","1","7","srad2(float, int, int, long, int*, int*, int*, int*, float*, float*, float*, float*, float*, float*) [573]"
324.560591,221.186000,450,1,1,512,1,1,10,0,0.000000,,,"GeForce GT 630 (0)","1","7","prepare(long, float*, float*, float*) [580]"
